timestamp,eventname,sourceip,sourcelocation,sourcecity,sourcecountry,destinationip,destinationlocation,destinationcity,destinationcountry,destinationport,destinationservice,volume,severity,category,detectionsource,blocked
2025-11-22T13:38:47.186Z,"Credential Harvesting Phish",76.131.120.16,"50.1109,8.6821","Frankfurt","Germany",richard.clark@company.com,"-34.9285,138.6007","Adelaide","Australia",110,POP3,11,high,"Phishing Emails",Antivirus,true
2025-11-22T16:54:36.631Z,"Spear Phishing Campaign",126.124.58.47,"-33.9249,18.4241","Cape Town","South Africa",john.smith@company.com,"-33.8688,151.2093","Sydney","Australia",110,POP3,42,medium,"Phishing Emails",Antivirus,true
2025-11-25T06:57:31.303Z,"Network Reconnaissance",206.198.68.179,"52.52,13.405","Berlin","Germany",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",53,DNS,91,medium,"Scanning Activity",Antivirus,true
2025-11-27T02:41:40.130Z,"SQL Injection Attempt",203.91.136.108,"19.076,72.8777","Mumbai","India",200.200.2.2,"-33.8688,151.2093","Sydney","Australia",1433,MSSQL,37,high,"Infiltration Attempts",Email Gateway,true
2025-11-24T19:59:58.104Z,"Privilege Escalation Detected",173.132.12.207,"30.0444,31.2357","Cairo","Egypt",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",443,HTTPS,36,medium,"Infiltration Attempts",Firewall,true
2025-11-28T16:13:28.957Z,"Command Injection Blocked",116.168.224.106,"52.2297,21.0122","Warsaw","Poland",200.200.7.5,"-42.8821,147.3272","Hobart","Australia",53,DNS,46,medium,"Web Gateway Threats",Email Gateway,true
2025-11-26T21:32:52.380Z,"Remote Code Execution Try",104.63.234.183,"25.2048,55.2708","Dubai","UAE",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",443,HTTPS,65,low,"Infiltration Attempts",Email Gateway,false
2025-11-24T15:05:36.069Z,"CEO Fraud Email",8.185.234.116,"23.1291,113.2644","Guangzhou","China",patricia.jackson@company.com,"-37.8136,144.9631","Melbourne","Australia",110,POP3,34,medium,"Phishing Emails",Email Gateway,true
2025-11-28T20:12:21.001Z,"Network Reconnaissance",237.55.203.117,"51.5074,-0.1278","London","UK",200.200.6.5,"-35.2809,149.13","Canberra","Australia",110,POP3,67,medium,"Scanning Activity",Splunk,true
2025-11-25T21:56:21.333Z,"Backdoor Malware Quarantined",214.84.106.240,"-26.2041,28.0473","Johannesburg","South Africa",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",23,Telnet,48,high,"Antivirus Malware",Email Gateway,true
2025-11-26T05:15:22.434Z,"Ransomware Download Blocked",216.71.147.123,"37.5665,126.978","Seoul","South Korea",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",1521,Oracle,30,low,"Antivirus Malware",EDR,false
2025-11-24T21:57:00.170Z,"Keylogger Prevented",39.84.224.254,"37.5665,126.978","Seoul","South Korea",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",1521,Oracle,37,medium,"Antivirus Malware",IDS,true
2025-11-26T20:35:12.109Z,"Drive-by Download Prevented",5.88.71.214,"10.8231,106.6297","Ho Chi Minh City","Vietnam",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",5432,PostgreSQL,46,medium,"Web Gateway Threats",Email Gateway,true
2025-11-28T20:38:31.206Z,"DDoS Bot Command Detected",70.239.127.82,"40.7128,-74.006","New York","USA",200.200.1.2,"-34.9285,138.6007","Adelaide","Australia",5432,PostgreSQL,62,high,"Botnet Activity",Web Gateway,true
2025-11-23T21:55:59.588Z,"Apache RCE Vulnerability Exploit",52.156.248.179,"22.5431,114.0579","Shenzhen","China",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",443,HTTPS,42,low,"Infiltration Attempts",Web Gateway,true
2025-11-24T23:59:51.708Z,"Apache RCE Vulnerability Exploit",78.226.85.236,"-23.5505,-46.6333","São Paulo","Brazil",200.200.6.1,"-35.2809,149.13","Canberra","Australia",3389,RDP,68,medium,"Infiltration Attempts",Splunk,true
2025-11-24T03:48:40.946Z,"Apache RCE Vulnerability Exploit",82.95.188.133,"30.0444,31.2357","Cairo","Egypt",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",22,SSH,72,medium,"Infiltration Attempts",Firewall,true
2025-11-24T16:42:06.128Z,"Banner Grabbing Activity",166.219.41.114,"12.9716,77.5946","Bangalore","India",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",143,IMAP,32,low,"Scanning Activity",Firewall,false
2025-11-24T22:21:52.927Z,"Ransomware Download Blocked",245.15.128.106,"44.4268,26.1025","Bucharest","Romania",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",25,SMTP,71,medium,"Antivirus Malware",IDS,true
2025-11-24T11:28:41.166Z,"Bot Infection Attempt",195.236.25.169,"50.4501,30.5234","Kiev","Ukraine",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",1433,MSSQL,31,medium,"Botnet Activity",SIEM,true
2025-11-23T02:41:05.471Z,"SQL Injection Attempt",80.107.51.54,"44.4268,26.1025","Bucharest","Romania",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",6379,Redis,94,medium,"Infiltration Attempts",Antivirus,true
2025-11-22T15:20:02.664Z,"Bot Infection Attempt",111.77.73.6,"48.8566,2.3522","Paris","France",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",3306,MySQL,96,low,"Botnet Activity",SIEM,false
2025-11-22T21:13:36.184Z,"Keylogger Prevented",60.193.254.115,"37.7749,-122.4194","San Francisco","USA",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",143,IMAP,31,medium,"Antivirus Malware",Email Gateway,true
2025-11-24T07:43:16.377Z,"Vulnerability Scanning",175.53.15.91,"39.0392,125.7625","Pyongyang","North Korea",200.200.5.4,"-31.9505,115.8605","Perth","Australia",443,HTTPS,36,medium,"Scanning Activity",Web Gateway,true
2025-11-26T07:12:05.549Z,"CEO Fraud Email",60.133.83.30,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.6.1,"-35.2809,149.13","Canberra","Australia",27017,MongoDB,87,medium,"Phishing Emails",Web Gateway,true
2025-11-22T16:49:07.502Z,"XSS Attack Detected",120.27.54.187,"-22.9068,-43.1729","Rio de Janeiro","Brazil",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,30,medium,"Web Gateway Threats",IDS,true
2025-11-23T08:09:36.090Z,"Remote Code Execution Try",137.117.189.99,"39.0392,125.7625","Pyongyang","North Korea",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",5432,PostgreSQL,31,medium,"Infiltration Attempts",IDS,true
2025-11-24T21:37:37.785Z,"Cryptominer Detected",32.245.214.88,"23.1291,113.2644","Guangzhou","China",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",445,SMB,20,low,"Antivirus Malware",Firewall,false
2025-11-25T16:41:23.523Z,"Backdoor Malware Quarantined",234.150.10.221,"39.0392,125.7625","Pyongyang","North Korea",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",53,DNS,11,medium,"Antivirus Malware",SIEM,true
2025-11-24T18:34:40.830Z,"SQL Injection Attempt",190.246.176.110,"55.0084,82.9357","Novosibirsk","Russia",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",25,SMTP,43,medium,"Infiltration Attempts",Email Gateway,true
2025-11-24T14:50:51.254Z,"Cryptominer Detected",21.123.156.110,"14.5995,120.9842","Manila","Philippines",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",3306,MySQL,93,medium,"Antivirus Malware",EDR,true
2025-11-25T22:31:51.751Z,"DDoS Bot Command Detected",0.122.141.229,"35.6762,139.6503","Tokyo","Japan",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",25,SMTP,75,medium,"Botnet Activity",EDR,true
2025-11-24T08:32:44.828Z,"Credential Harvesting Phish",161.231.79.202,"52.3676,4.9041","Amsterdam","Netherlands",jessica.king@company.com,"-37.8136,144.9631","Melbourne","Australia",110,POP3,51,medium,"Phishing Emails",Firewall,true
2025-11-28T02:48:43.922Z,"DDoS Bot Command Detected",131.85.206.95,"30.5728,104.0668","Chengdu","China",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",445,SMB,43,low,"Botnet Activity",Email Gateway,true
2025-11-23T16:07:58.834Z,"DDoS Bot Command Detected",81.189.95.178,"52.52,13.405","Berlin","Germany",200.200.6.3,"-35.2809,149.13","Canberra","Australia",27017,MongoDB,52,low,"Botnet Activity",Web Gateway,true
2025-11-26T16:31:17.357Z,"Ransomware Download Blocked",8.213.10.218,"48.8566,2.3522","Paris","France",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",1433,MSSQL,60,medium,"Antivirus Malware",IDS,true
2025-11-25T12:19:29.228Z,"Malicious Attachment Email",96.198.24.185,"32.0853,34.7818","Tel Aviv","Israel",emily.davis@company.com,"-31.9505,115.8605","Perth","Australia",25,SMTP,37,low,"Phishing Emails",IDS,false
2025-11-27T01:02:19.777Z,"Banner Grabbing Activity",5.186.163.103,"30.5728,104.0668","Chengdu","China",200.200.5.4,"-31.9505,115.8605","Perth","Australia",993,IMAPS,52,medium,"Scanning Activity",EDR,true
2025-11-25T20:35:02.191Z,"Mirai Botnet Traffic",200.201.222.76,"53.4808,-2.2426","Manchester","UK",200.200.5.3,"-31.9505,115.8605","Perth","Australia",110,POP3,20,critical,"Botnet Activity",Splunk,true
2025-11-24T13:00:56.705Z,"Mirai Botnet Traffic",18.203.81.135,"22.3193,114.1694","Hong Kong","China",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",3306,MySQL,19,medium,"Botnet Activity",Email Gateway,true
2025-11-28T18:30:24.083Z,"Drive-by Download Prevented",19.56.142.189,"-6.2088,106.8456","Jakarta","Indonesia",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",5900,VNC,33,medium,"Web Gateway Threats",Firewall,true
2025-11-23T00:28:32.881Z,"C2 Server Communication",82.181.6.108,"53.4808,-2.2426","Manchester","UK",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",1521,Oracle,64,medium,"Botnet Activity",Email Gateway,true
2025-11-25T15:45:29.629Z,"Apache RCE Vulnerability Exploit",245.7.142.238,"1.3521,103.8198","Singapore","Singapore",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",23,Telnet,19,medium,"Infiltration Attempts",IDS,true
2025-11-23T04:53:51.939Z,"C2 Server Communication",206.135.144.229,"39.0392,125.7625","Pyongyang","North Korea",200.200.6.5,"-35.2809,149.13","Canberra","Australia",22,SSH,64,medium,"Botnet Activity",Email Gateway,true
2025-11-26T17:59:50.051Z,"Command Injection Blocked",80.95.105.73,"49.2827,-123.1207","Vancouver","Canada",200.200.6.1,"-35.2809,149.13","Canberra","Australia",995,POP3S,67,medium,"Web Gateway Threats",Email Gateway,true
2025-11-22T22:52:47.673Z,"Lateral Movement Blocked",224.4.231.185,"48.8566,2.3522","Paris","France",200.200.6.4,"-35.2809,149.13","Canberra","Australia",8443,HTTPS-Alt,47,medium,"Infiltration Attempts",Splunk,true
2025-11-24T17:12:08.723Z,"C2 Server Communication",253.94.245.84,"-26.2041,28.0473","Johannesburg","South Africa",200.200.1.2,"-34.9285,138.6007","Adelaide","Australia",110,POP3,65,medium,"Botnet Activity",Web Gateway,true
2025-11-28T03:33:19.463Z,"Ransomware Download Blocked",181.104.189.159,"4.711,-74.0721","Bogota","Colombia",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",23,Telnet,17,medium,"Antivirus Malware",IDS,true
2025-11-27T01:01:32.656Z,"Command Injection Blocked",2.151.9.111,"49.2827,-123.1207","Vancouver","Canada",200.200.6.4,"-35.2809,149.13","Canberra","Australia",22,SSH,28,medium,"Web Gateway Threats",Antivirus,true
2025-11-26T02:01:16.897Z,"CEO Fraud Email",91.72.245.138,"25.2048,55.2708","Dubai","UAE",charles.wright@company.com,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,25,medium,"Phishing Emails",Email Gateway,true
2025-11-25T17:13:07.822Z,"Drive-by Download Prevented",120.24.232.207,"35.6892,51.389","Tehran","Iran",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",1433,MSSQL,59,medium,"Web Gateway Threats",Splunk,false
2025-11-27T19:36:28.876Z,"Banner Grabbing Activity",145.69.177.36,"35.1796,129.0756","Busan","South Korea",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",80,HTTP,63,medium,"Scanning Activity",Firewall,true
2025-11-22T18:45:53.885Z,"Command Injection Blocked",185.205.231.248,"25.7617,-80.1918","Miami","USA",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",995,POP3S,72,high,"Web Gateway Threats",Email Gateway,true
2025-11-25T07:38:32.142Z,"Command Injection Blocked",218.30.97.151,"39.9042,116.4074","Beijing","China",200.200.4.3,"-27.4698,153.0251","Brisbane","Australia",25,SMTP,40,medium,"Web Gateway Threats",SIEM,true
2025-11-24T20:05:56.889Z,"Privilege Escalation Detected",118.126.208.232,"25.2048,55.2708","Dubai","UAE",200.200.2.5,"-33.8688,151.2093","Sydney","Australia",6379,Redis,47,medium,"Infiltration Attempts",Antivirus,true
2025-11-27T16:45:20.555Z,"Drive-by Download Prevented",34.48.226.108,"33.5731,-7.5898","Casablanca","Morocco",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",3306,MySQL,42,low,"Web Gateway Threats",EDR,true
2025-11-26T21:46:55.215Z,"Generic BOT Net Activity",32.76.133.22,"52.2297,21.0122","Warsaw","Poland",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",25,SMTP,56,medium,"Botnet Activity",SIEM,true
2025-11-22T05:26:53.100Z,"CEO Fraud Email",156.197.38.39,"-34.6037,-58.3816","Buenos Aires","Argentina",linda.harris@company.com,"-31.9505,115.8605","Perth","Australia",110,POP3,54,high,"Phishing Emails",SIEM,true
2025-11-23T20:26:58.507Z,"Credential Harvesting Phish",126.106.133.11,"25.2048,55.2708","Dubai","UAE",barbara.lewis@company.com,"-35.2809,149.13","Canberra","Australia",110,POP3,91,medium,"Phishing Emails",EDR,true
2025-11-22T05:54:59.006Z,"DDoS Bot Command Detected",93.13.229.64,"19.076,72.8777","Mumbai","India",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",8080,HTTP-Proxy,17,low,"Botnet Activity",Web Gateway,false
2025-11-22T10:08:45.421Z,"CEO Fraud Email",60.35.154.166,"35.6762,139.6503","Tokyo","Japan",barbara.lewis@company.com,"-35.2809,149.13","Canberra","Australia",110,POP3,23,low,"Phishing Emails",Web Gateway,false
2025-11-24T01:09:27.820Z,"Drive-by Download Prevented",126.156.166.242,"59.9311,30.3609","St Petersburg","Russia",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",5432,PostgreSQL,34,low,"Web Gateway Threats",Firewall,true
2025-11-22T06:36:28.243Z,"Remote Code Execution Try",238.163.35.183,"55.0084,82.9357","Novosibirsk","Russia",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",25,SMTP,61,low,"Infiltration Attempts",SIEM,false
2025-11-28T04:02:00.283Z,"Keylogger Prevented",131.25.97.68,"19.4326,-99.1332","Mexico City","Mexico",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",3389,RDP,32,low,"Antivirus Malware",Firewall,false
2025-11-26T04:37:28.329Z,"Malicious Attachment Email",182.69.31.21,"55.7558,37.6173","Moscow","Russia",joseph.robinson@company.com,"-42.8821,147.3272","Hobart","Australia",995,POP3S,39,medium,"Phishing Emails",Web Gateway,true
2025-11-23T06:40:39.792Z,"Malware Distribution Site Blocked",147.250.253.174,"55.7558,37.6173","Moscow","Russia",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",5900,VNC,10,medium,"Web Gateway Threats",SIEM,true
2025-11-27T19:35:49.910Z,"Malicious Attachment Email",249.71.155.49,"55.0084,82.9357","Novosibirsk","Russia",thomas.young@company.com,"-33.8688,151.2093","Sydney","Australia",25,SMTP,62,high,"Phishing Emails",Email Gateway,true
2025-11-23T03:04:51.978Z,"Ransomware Download Blocked",83.147.167.161,"3.139,101.6869","Kuala Lumpur","Malaysia",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",443,HTTPS,75,medium,"Antivirus Malware",Antivirus,true
2025-11-24T02:09:13.459Z,"SQL Injection Attempt",222.171.82.77,"52.52,13.405","Berlin","Germany",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",23,Telnet,36,critical,"Infiltration Attempts",Email Gateway,true
2025-11-26T07:32:26.957Z,"Command Injection Blocked",20.75.224.155,"44.4268,26.1025","Bucharest","Romania",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",143,IMAP,79,medium,"Web Gateway Threats",EDR,true
2025-11-22T12:34:29.344Z,"Ransomware Download Blocked",212.246.0.235,"31.2304,121.4737","Shanghai","China",200.200.2.4,"-33.8688,151.2093","Sydney","Australia",3389,RDP,36,medium,"Antivirus Malware",Splunk,true
2025-11-27T00:23:26.801Z,"Privilege Escalation Detected",131.99.187.253,"32.6546,51.668","Isfahan","Iran",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",445,SMB,52,critical,"Infiltration Attempts",Email Gateway,true
2025-11-25T21:41:33.930Z,"Trojan Horse Detected",96.11.8.126,"12.9716,77.5946","Bangalore","India",200.200.7.1,"-42.8821,147.3272","Hobart","Australia",143,IMAP,16,medium,"Antivirus Malware",Web Gateway,true
2025-11-26T15:12:24.096Z,"Remote Code Execution Try",105.149.102.20,"30.0444,31.2357","Cairo","Egypt",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",1521,Oracle,38,medium,"Infiltration Attempts",EDR,true
2025-11-22T13:01:11.836Z,"SQL Injection Attempt",226.245.247.151,"25.7617,-80.1918","Miami","USA",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",8080,HTTP-Proxy,11,medium,"Infiltration Attempts",Email Gateway,true
2025-11-24T05:44:31.923Z,"Phishing Link Click Detected",124.203.173.234,"-26.2041,28.0473","Johannesburg","South Africa",jessica.king@company.com,"-37.8136,144.9631","Melbourne","Australia",110,POP3,59,critical,"Phishing Emails",Email Gateway,true
2025-11-27T04:38:32.050Z,"Generic BOT Net Activity",96.220.22.75,"35.1796,129.0756","Busan","South Korea",200.200.7.5,"-42.8821,147.3272","Hobart","Australia",993,IMAPS,54,medium,"Botnet Activity",Email Gateway,true
2025-11-27T06:51:24.583Z,"Service Enumeration Attempt",12.9.10.79,"25.7617,-80.1918","Miami","USA",200.200.5.5,"-31.9505,115.8605","Perth","Australia",3306,MySQL,75,high,"Scanning Activity",Email Gateway,true
2025-11-24T09:53:08.289Z,"Drive-by Download Prevented",16.37.10.56,"-26.2041,28.0473","Johannesburg","South Africa",200.200.8.2,"-12.4634,130.8456","Darwin","Australia",27017,MongoDB,65,low,"Web Gateway Threats",SIEM,true
2025-11-22T10:56:34.846Z,"Backdoor Malware Quarantined",36.193.36.145,"31.2304,121.4737","Shanghai","China",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",5900,VNC,87,medium,"Antivirus Malware",Web Gateway,true
2025-11-23T20:50:51.793Z,"Spear Phishing Campaign",30.242.124.146,"51.5074,-0.1278","London","UK",joseph.robinson@company.com,"-42.8821,147.3272","Hobart","Australia",993,IMAPS,26,medium,"Phishing Emails",IDS,true
2025-11-28T00:28:51.789Z,"Lateral Movement Blocked",25.161.220.190,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",443,HTTPS,46,medium,"Infiltration Attempts",Email Gateway,true
2025-11-24T19:47:40.529Z,"CEO Fraud Email",210.36.4.252,"22.5431,114.0579","Shenzhen","China",patricia.jackson@company.com,"-37.8136,144.9631","Melbourne","Australia",993,IMAPS,38,medium,"Phishing Emails",Antivirus,true
2025-11-22T07:14:28.710Z,"Phishing Link Click Detected",135.62.191.49,"41.8781,-87.6298","Chicago","USA",william.white@company.com,"-27.4698,153.0251","Brisbane","Australia",25,SMTP,35,low,"Phishing Emails",Email Gateway,false
2025-11-28T16:27:34.110Z,"Ransomware Download Blocked",160.59.94.214,"19.4326,-99.1332","Mexico City","Mexico",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",80,HTTP,27,medium,"Antivirus Malware",Web Gateway,true
2025-11-24T09:12:05.186Z,"Lateral Movement Blocked",236.136.21.171,"12.9716,77.5946","Bangalore","India",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",22,SSH,36,low,"Infiltration Attempts",Firewall,false
2025-11-23T00:54:41.969Z,"Spear Phishing Campaign",37.221.176.172,"22.5431,114.0579","Shenzhen","China",michael.brown@company.com,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,87,medium,"Phishing Emails",Antivirus,true
2025-11-25T06:16:40.973Z,"Command Injection Blocked",148.74.117.6,"52.52,13.405","Berlin","Germany",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",110,POP3,61,low,"Web Gateway Threats",SIEM,false
2025-11-23T23:41:57.736Z,"Command Injection Blocked",89.251.125.10,"36.1699,-115.1398","Las Vegas","USA",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",3389,RDP,51,medium,"Web Gateway Threats",IDS,true
2025-11-22T03:14:38.963Z,"Remote Code Execution Try",147.18.179.167,"22.3193,114.1694","Hong Kong","China",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",993,IMAPS,34,medium,"Infiltration Attempts",IDS,true
2025-11-23T18:26:33.330Z,"SQL Injection Attempt",50.116.115.94,"32.6546,51.668","Isfahan","Iran",200.200.8.2,"-12.4634,130.8456","Darwin","Australia",27017,MongoDB,36,low,"Infiltration Attempts",Email Gateway,true
2025-11-26T15:17:05.491Z,"Spear Phishing Campaign",195.49.45.62,"49.2827,-123.1207","Vancouver","Canada",emily.davis@company.com,"-31.9505,115.8605","Perth","Australia",110,POP3,75,low,"Phishing Emails",Web Gateway,false
2025-11-27T21:22:49.264Z,"Cryptominer Detected",114.99.128.71,"33.5731,-7.5898","Casablanca","Morocco",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",1433,MSSQL,20,medium,"Antivirus Malware",Splunk,true
